Id_leki,Id_producenci,Nazwa,Cena
4841,877,Nolicin,86
4842,531,Roswera,21
4843,636,DicloDuo,79
4844,210,Avamys,43
4845,51,Aprofen,115
4846,84,Ecomer,106
4847,32,Acidolac,68
4848,424,Avamys,63
4849,556,Aprofen,90
4850,489,Altacet,80
4851,780,Buprenorfina,54
4852,855,Nolicin,28
4853,907,Roswera,29
4854,347,Buderhin,105
4855,403,DicloDuo,147
4856,19,Buderhin,118
4857,443,Nolicin,87
4858,866,Berodual,64
4859,393,Espumisan,77
4860,956,Mucofluid,45
4861,739,DicloDuo,76
4862,765,Buderhin,101
4863,198,Berodual,52
4864,889,Aminodral,59
4865,44,Algomed,118
4866,317,Tarproxen,136
4867,718,Prostaforce,114
4868,953,Acatar Zatoki,77
4869,546,Mucofluid,137
4870,679,Algomed,130
4871,771,Aminodral,91
4872,123,Apap Extra,40
4873,601,Algomed,136
4874,559,Tarproxen,123
4875,399,Polopiryna,91
4876,872,Aminodral,47
4877,678,Buderhin,121
4878,414,Tarproxen,106
4879,259,Diprophos,119
4880,913,Epiduo,135
4881,50,Aprofen,35
4882,441,Nolicin,123
4883,974,Ecomer,70
4884,946,Berodual,91
4885,337,Ecomer,30
4886,711,Aminodral,23
4887,778,Ecomer,26
4888,606,Roswera,90
4889,240,DicloDuo,95
4890,404,DicloDuo,66
4891,143,Epiduo,140
4892,993,DicloDuo,53
4893,210,Acatar Zatoki,92
4894,543,Otrivin,115
4895,992,Diprophos,22
4896,287,Altacet,133
4897,630,Apap Extra,149
4898,966,Buderhin,90
4899,86,Buprenorfina,53
4900,237,Aprofen,121
4901,116,Buderhin,53
4902,478,Ecomer,124
4903,524,Tritace,55
4904,914,Aprofen,117
4905,994,Epiduo,109
4906,972,Buprenorfina,86
4907,390,Ecomer,37
4908,566,Otrivin,140
4909,945,Avamys,149
4910,200,DicloDuo,103
4911,720,Polopiryna,130
4912,551,Tritace,50
4913,107,Altacet,65
4914,224,Buprenorfina,58
4915,574,DicloDuo,139
4916,884,Ecomer,56
4917,915,Mucofluid,75
4918,164,Roswera,106
4919,391,Tarproxen,97
4920,480,Nolicin,114
4921,73,Prostaforce,73
4922,101,Avamys,101
4923,2,Berodual,130
4924,254,Polopiryna,63
4925,313,Acidolac,127
4926,194,Aprofen,87
4927,560,DicloDuo,49
4928,799,Epiduo,117
4929,668,Epiduo,143
4930,152,DicloDuo,52
4931,78,Prostaforce,118
4932,627,Otrivin,127
4933,737,Buderhin,86
4934,783,Tritace,60
4935,694,Buderhin,83
4936,646,Apap Extra,31
4937,248,Aminodral,47
4938,353,DicloDuo,66
4939,955,Apap Extra,25
4940,460,Aprofen,55
4941,722,Tarproxen,112
4942,177,Buprenorfina,74
4943,354,Apap Extra,20
4944,45,DicloDuo,95
4945,269,Aprofen,93
4946,821,Tarproxen,78
4947,213,Buprenorfina,30
4948,398,Tritace,55
4949,820,Prostaforce,78
4950,953,Buprenorfina,75
4951,563,Buprenorfina,73
4952,892,Polopiryna,143
4953,217,Epiduo,64
4954,985,Buderhin,50
4955,56,Nolicin,71
4956,705,Tarproxen,119
4957,168,Aminodral,22
4958,756,Apap Extra,75
4959,198,DicloDuo,32
4960,732,Aprofen,134
4961,585,Tarproxen,21
4962,556,Acidolac,24
4963,872,Altacet,105
4964,122,Buprenorfina,149
4965,420,Diprophos,134
4966,323,Avamys,72
4967,642,Acatar Zatoki,146
4968,539,Algomed,106
4969,696,Tritace,20
4970,38,Ecomer,28
4971,598,Tarproxen,92
4972,860,Mucofluid,80
4973,613,Aminodral,68
4974,898,Diprophos,136
4975,198,Nolicin,92
4976,142,Algomed,93
4977,209,Tarproxen,40
4978,329,Roswera,53
4979,83,Espumisan,62
4980,187,Epiduo,86
4981,233,Avamys,141
4982,771,Algomed,31
4983,448,Epiduo,40
4984,488,Acatar Zatoki,88
4985,868,Apap Extra,94
4986,723,Algomed,112
4987,728,Algomed,34
4988,923,DicloDuo,37
4989,130,Tarproxen,134
4990,361,Epiduo,45
4991,985,Tarproxen,81
4992,632,Acidolac,48
4993,884,Aprofen,46
4994,564,Tarproxen,39
4995,638,Mucofluid,129
4996,206,Polopiryna,47
4997,823,Polopiryna,83
4998,802,Roswera,120
4999,291,Aprofen,76
5000,506,Otrivin,80
5001,518,Apap Extra,120
5002,726,Apap Extra,101
5003,252,Apap Extra,23
5004,603,Prostaforce,148
5005,240,Prostaforce,141
5006,365,Berodual,56
5007,302,Altacet,115
5008,468,Epiduo,50
5009,106,Avamys,65
5010,844,Polopiryna,62
5011,873,Ecomer,98
5012,494,Apap Extra,90
5013,110,Tritace,126
5014,615,Ecomer,57
5015,346,Otrivin,92
5016,522,Aprofen,100
5017,371,Buderhin,34
5018,258,Altacet,127
5019,400,Diprophos,26
5020,819,Aminodral,72
5021,644,DicloDuo,134
5022,3,Buderhin,83
5023,255,Epiduo,107
5024,220,Roswera,45
5025,731,Diprophos,116
5026,439,Buprenorfina,95
5027,367,DicloDuo,56
5028,279,Otrivin,128
5029,172,DicloDuo,30
5030,553,Ecomer,106
5031,949,Acatar Zatoki,24
5032,875,Aprofen,43
5033,684,DicloDuo,140
5034,898,Berodual,102
5035,747,Acidolac,66
5036,599,Berodual,65
5037,624,Buderhin,96
5038,667,Roswera,133
5039,925,Berodual,80
5040,45,Tarproxen,109
5041,589,Ecomer,60
5042,646,Polopiryna,21
5043,682,DicloDuo,49
5044,240,Aprofen,137
5045,111,Espumisan,24
5046,162,Aprofen,31
5047,958,Diprophos,124
5048,651,Mucofluid,23
5049,180,Tarproxen,21
5050,964,Acidolac,32
5051,491,Mucofluid,46
5052,680,DicloDuo,49
5053,749,Nolicin,43
5054,91,Berodual,134
5055,122,Aprofen,129
5056,534,Aprofen,128
5057,306,Diprophos,46
5058,936,Espumisan,70
5059,367,Otrivin,78
5060,392,Algomed,90
5061,467,Buprenorfina,120
5062,264,Ecomer,75
5063,293,Apap Extra,49
5064,134,Mucofluid,96
5065,591,Espumisan,76
5066,718,Algomed,102
5067,601,Diprophos,54
5068,857,Apap Extra,135
5069,179,Tritace,73
5070,933,Tarproxen,147
5071,809,Berodual,44
5072,629,Berodual,73
5073,545,Otrivin,108
5074,698,Prostaforce,24
5075,534,Buderhin,142
5076,695,Acatar Zatoki,116
5077,584,Diprophos,126
5078,551,Prostaforce,44
5079,132,Polopiryna,25
5080,993,Aprofen,119
5081,505,Epiduo,134
5082,210,Diprophos,63
5083,303,Aminodral,81
5084,770,Polopiryna,90
5085,417,Tarproxen,145
5086,850,Otrivin,36
5087,69,Acatar Zatoki,26
5088,525,Otrivin,92
5089,574,Acidolac,96
5090,275,Avamys,123
5091,645,Otrivin,148
5092,642,DicloDuo,109
5093,755,Aminodral,43
5094,757,Prostaforce,114
5095,50,Epiduo,69
5096,974,Berodual,24
5097,358,Altacet,74
5098,733,Aminodral,107
5099,306,Ecomer,143
5100,83,Diprophos,42
5101,696,Tritace,96
5102,266,Apap Extra,42
5103,686,Nolicin,62
5104,775,Acidolac,85
5105,520,Nolicin,41
5106,30,Acatar Zatoki,29
5107,994,Buprenorfina,126
5108,648,Diprophos,102
5109,200,Tritace,90
5110,453,Prostaforce,34
5111,191,Acidolac,37
5112,45,Algomed,20
5113,768,Espumisan,65
5114,853,Buprenorfina,40
5115,358,Epiduo,137
5116,573,Buderhin,64
5117,553,Roswera,33
5118,701,Acidolac,77
5119,438,Berodual,145
5120,864,Berodual,124
5121,732,Berodual,137
5122,117,Tarproxen,42
5123,280,Polopiryna,106
5124,27,Nolicin,36
5125,272,Algomed,28
5126,862,Epiduo,101
5127,1,Apap Extra,133
5128,563,Acidolac,83
5129,969,Tritace,131
5130,238,Buprenorfina,118
5131,774,Algomed,107
5132,947,Algomed,129
5133,347,Buprenorfina,99
5134,377,Nolicin,21
5135,472,Tarproxen,66
5136,761,DicloDuo,46
5137,775,Aprofen,121
5138,539,Avamys,143
5139,331,Aprofen,79
5140,501,Buderhin,75
5141,246,Apap Extra,63
5142,585,Nolicin,122
5143,469,Algomed,63
5144,383,Altacet,121
5145,967,Avamys,107
5146,843,Nolicin,41
5147,67,Nolicin,77
5148,529,Otrivin,119
5149,71,Polopiryna,144
5150,853,Acatar Zatoki,32
5151,72,Polopiryna,110
5152,911,Buderhin,142
5153,698,Buprenorfina,114
5154,272,Diprophos,124
5155,875,Acidolac,112
5156,491,Espumisan,24
5157,406,Polopiryna,62
5158,463,Tritace,97
5159,975,Tarproxen,90
5160,159,Nolicin,61
5161,102,Roswera,105
5162,699,Espumisan,80
5163,566,Ecomer,111
5164,524,Diprophos,120
5165,177,Acatar Zatoki,135
5166,882,DicloDuo,69
5167,403,Tarproxen,32
5168,785,Nolicin,88
5169,384,Tarproxen,29
5170,666,Aminodral,33
5171,605,Buprenorfina,76
5172,383,Acidolac,123
5173,964,Polopiryna,93
5174,263,Aminodral,149
5175,760,Roswera,100
5176,159,Aminodral,132
5177,808,Epiduo,111
5178,483,Aminodral,140
5179,133,Roswera,37
5180,437,Altacet,60
5181,341,Mucofluid,44
5182,350,Buderhin,122
5183,933,Polopiryna,22
5184,290,Acatar Zatoki,132
5185,191,Diprophos,82
5186,623,Epiduo,108
5187,982,Altacet,69
5188,542,Nolicin,99
5189,677,Polopiryna,66
5190,210,Altacet,40
5191,132,Altacet,82
5192,61,DicloDuo,128
5193,908,Buprenorfina,87
5194,673,Diprophos,81
5195,603,Diprophos,101
5196,294,Prostaforce,107
5197,413,Acidolac,78
5198,939,Espumisan,100
5199,11,Altacet,68
5200,526,Polopiryna,68
5201,837,Polopiryna,96
5202,249,Polopiryna,93
5203,334,Mucofluid,61
5204,531,Altacet,29
5205,553,Diprophos,32
5206,187,Aminodral,145
5207,824,Roswera,93
5208,604,Ecomer,23
5209,861,Tritace,27
5210,489,Epiduo,32
5211,199,Apap Extra,83
5212,58,Aminodral,132
5213,119,Aminodral,64
5214,762,Espumisan,34
5215,847,DicloDuo,68
5216,588,Apap Extra,40
5217,301,Algomed,148
5218,100,Polopiryna,117
5219,118,Buprenorfina,22
5220,350,Mucofluid,62
5221,858,Buderhin,114
5222,635,Buderhin,76
5223,341,Altacet,66
5224,377,Tarproxen,62
5225,349,Roswera,96
5226,755,Tarproxen,127
5227,245,Nolicin,35
5228,31,Altacet,55
5229,36,Prostaforce,71
5230,697,Altacet,53
5231,453,Aprofen,50
5232,765,Aprofen,32
5233,915,Aprofen,67
5234,120,Polopiryna,43
5235,560,Tarproxen,95
5236,806,Tarproxen,127
5237,484,Nolicin,142
5238,209,Polopiryna,87
5239,697,Tritace,25
5240,238,Mucofluid,134
5241,560,Aprofen,23
5242,611,Mucofluid,146
5243,925,Tarproxen,146
5244,449,Acidolac,53
5245,776,Nolicin,134
5246,943,Berodual,70
5247,289,Tarproxen,63
5248,282,Berodual,54
5249,156,Nolicin,123
5250,817,Mucofluid,110
5251,255,Apap Extra,137
5252,984,Nolicin,39
5253,666,Nolicin,127
5254,40,Avamys,149
5255,780,Altacet,148
5256,229,Tritace,137
5257,936,Algomed,68
5258,288,Diprophos,44
5259,125,Nolicin,79
5260,33,Mucofluid,118
5261,27,Mucofluid,80
5262,648,Algomed,126
5263,401,Epiduo,47
5264,867,Aprofen,26
5265,661,Buprenorfina,55
5266,764,Acidolac,28
5267,423,Avamys,73
5268,297,Berodual,62
5269,773,Buprenorfina,132
5270,183,Acidolac,134
5271,942,Buprenorfina,99
5272,257,Tritace,21
5273,201,Apap Extra,99
5274,77,Nolicin,102
5275,567,Aminodral,78
5276,116,Otrivin,28
5277,277,Roswera,119
5278,185,Aprofen,117
5279,495,Prostaforce,100
5280,223,Berodual,134
5281,844,Berodual,125
5282,961,Diprophos,45
5283,453,Mucofluid,144
5284,313,Otrivin,97
5285,120,Buderhin,60
5286,191,Avamys,108
5287,658,Aprofen,124
5288,274,Nolicin,69
5289,561,Algomed,62
5290,595,Diprophos,114
5291,549,Algomed,106
5292,629,Epiduo,82
5293,33,Tarproxen,86
5294,364,Avamys,81
5295,82,Altacet,119
5296,764,Buprenorfina,133
5297,371,Epiduo,42
5298,214,Buderhin,25
5299,431,Altacet,89
5300,934,Tritace,83
5301,583,Tritace,65
5302,23,Algomed,96
5303,314,Otrivin,43
5304,194,Espumisan,101
5305,795,Otrivin,135
5306,33,Acatar Zatoki,63
5307,268,Espumisan,32
5308,704,Buprenorfina,123
5309,723,Diprophos,122
5310,794,Buderhin,134
5311,796,Tritace,63
5312,830,Buprenorfina,127
5313,813,Acidolac,58
5314,46,Buderhin,23
5315,95,Buderhin,126
5316,977,Tritace,148
5317,436,Acidolac,39
5318,69,Buderhin,135
5319,607,Tarproxen,147
5320,5,Tarproxen,120
5321,424,Buderhin,84
5322,996,Buderhin,126
5323,228,Acatar Zatoki,47
5324,567,Avamys,64
5325,110,Espumisan,149
5326,912,DicloDuo,98
5327,750,DicloDuo,100
5328,590,Aminodral,60
5329,66,Berodual,48
5330,688,Espumisan,76
5331,974,Apap Extra,78
5332,997,Ecomer,54
5333,326,Altacet,98
5334,318,Nolicin,103
5335,615,Aminodral,40
5336,310,Roswera,73
5337,666,Aminodral,90
5338,965,Ecomer,95
5339,171,Algomed,22
5340,732,Avamys,125
5341,999,Algomed,62
5342,134,Otrivin,100
5343,369,Espumisan,132
5344,584,Tarproxen,92
5345,90,Diprophos,83
5346,75,Acatar Zatoki,110
5347,433,Polopiryna,107
5348,89,Acidolac,64
5349,515,Buderhin,80
5350,321,Avamys,48
5351,207,Aminodral,87
5352,357,Avamys,93
5353,789,Nolicin,131
5354,743,Acatar Zatoki,65
5355,292,Apap Extra,27
5356,915,Apap Extra,81
5357,79,Acidolac,122
5358,819,Aminodral,64
5359,95,Aminodral,112
5360,676,Acatar Zatoki,85
5361,408,Diprophos,113
5362,344,Otrivin,127
5363,678,Prostaforce,53
5364,124,Aminodral,45
5365,97,Acatar Zatoki,88
5366,666,Polopiryna,81
5367,968,Avamys,42
5368,72,Aminodral,74
5369,221,Acatar Zatoki,84
5370,944,Polopiryna,33
5371,541,Apap Extra,128
5372,79,Berodual,49
5373,71,Tarproxen,125
5374,547,Aminodral,34
5375,714,Buprenorfina,81
5376,437,Avamys,67
5377,122,Otrivin,39
5378,40,Acatar Zatoki,81
5379,277,Otrivin,28
5380,665,Aprofen,51
5381,172,Diprophos,129
5382,416,Otrivin,98
5383,741,Prostaforce,43
5384,335,Diprophos,35
5385,885,DicloDuo,59
5386,193,Tritace,60
5387,32,Buprenorfina,145
5388,415,Tritace,70
5389,919,Prostaforce,54
5390,356,Ecomer,146
5391,528,Apap Extra,143
5392,249,Nolicin,27
5393,542,Diprophos,83
5394,529,Roswera,71
5395,736,DicloDuo,56
5396,405,Diprophos,98
5397,44,Altacet,89
5398,792,Tarproxen,92
5399,996,Altacet,105
5400,344,DicloDuo,127
5401,38,DicloDuo,65
5402,50,Tritace,37
5403,165,Altacet,29
5404,772,Epiduo,87
5405,563,DicloDuo,30
5406,68,Algomed,120
5407,109,Aprofen,134
5408,603,Berodual,148
5409,927,Mucofluid,84
5410,813,Otrivin,73
5411,983,Acidolac,97
5412,735,Buderhin,131
5413,931,Tarproxen,115
5414,351,Berodual,122
5415,888,Otrivin,72
5416,411,Aminodral,21
5417,290,Ecomer,46
5418,733,Prostaforce,83
5419,26,Acatar Zatoki,43
5420,865,Berodual,98
5421,870,Espumisan,110
5422,257,Avamys,94
5423,902,DicloDuo,49
5424,974,Tarproxen,134
5425,655,Tritace,51
5426,27,Berodual,144
5427,599,Prostaforce,58
5428,604,Prostaforce,100
5429,56,Otrivin,142
5430,715,Berodual,39
5431,931,Mucofluid,44
5432,110,Espumisan,98
5433,609,Avamys,63
5434,681,Roswera,74
5435,663,Espumisan,130
5436,259,Mucofluid,142
5437,427,Aprofen,123
5438,804,Espumisan,133
5439,722,Roswera,149
5440,527,Algomed,38
5441,253,Acidolac,138
5442,285,Polopiryna,124
5443,658,Berodual,49
5444,677,Acidolac,44
5445,484,Altacet,130
5446,624,Espumisan,20
5447,902,Prostaforce,116
5448,92,Mucofluid,117
5449,649,Berodual,45
5450,271,Mucofluid,139
5451,387,Acidolac,62
5452,379,Avamys,86
5453,935,DicloDuo,90
5454,803,Tarproxen,57
5455,477,Otrivin,51
5456,732,Buderhin,112
5457,973,Otrivin,23
5458,301,DicloDuo,140
5459,529,Buprenorfina,131
5460,711,DicloDuo,62
5461,24,Acatar Zatoki,56
5462,859,Acatar Zatoki,63
5463,610,Altacet,136
5464,162,Tritace,138
5465,570,Epiduo,119
5466,289,Diprophos,25
5467,651,Buprenorfina,110
5468,114,Apap Extra,108
5469,99,Otrivin,98
5470,357,Avamys,64
5471,135,Buderhin,26
5472,208,Nolicin,69
5473,511,Diprophos,21
5474,893,Nolicin,108
5475,528,Aprofen,45
5476,958,Algomed,150
5477,155,Epiduo,29
5478,615,Ecomer,149
5479,446,Aprofen,123
5480,430,Otrivin,59
5481,974,Buprenorfina,108
5482,24,Buderhin,145
5483,198,Polopiryna,30
5484,717,Epiduo,88
5485,588,Buprenorfina,126
5486,793,Otrivin,45
5487,375,Acidolac,56
5488,123,Mucofluid,46
5489,607,Epiduo,133
5490,470,Ecomer,146
5491,923,Buprenorfina,27
5492,299,Algomed,81
5493,558,Epiduo,41
5494,488,Mucofluid,150
5495,43,Altacet,142
5496,836,Tritace,97
5497,268,Acidolac,24
5498,648,Mucofluid,30
5499,197,Epiduo,101
5500,442,Tarproxen,104
5501,554,DicloDuo,89
5502,935,Ecomer,111
5503,175,Nolicin,73
5504,147,DicloDuo,59
5505,707,Aminodral,99
5506,723,Tritace,148
5507,770,Roswera,82
5508,624,Tarproxen,147
5509,127,Aprofen,79
5510,217,Ecomer,136
5511,192,Espumisan,30
5512,868,Altacet,92
5513,574,Tritace,141
5514,548,Altacet,78
5515,152,Apap Extra,98
5516,115,DicloDuo,132
5517,569,Nolicin,69
5518,237,Tritace,143
5519,304,Algomed,108
5520,498,Tarproxen,46
5521,518,Apap Extra,103
5522,300,DicloDuo,146
5523,828,Buderhin,100
5524,35,Espumisan,132
5525,151,Epiduo,147
5526,752,Tarproxen,22
5527,195,Altacet,34
5528,250,Buderhin,82
5529,612,Aminodral,39
5530,417,Mucofluid,25
5531,310,Ecomer,89
5532,402,Epiduo,91
5533,123,Tritace,50
5534,648,Acatar Zatoki,111
5535,944,Acatar Zatoki,27
5536,539,Algomed,112
5537,181,Apap Extra,137
5538,30,Buderhin,101
5539,363,Nolicin,120
5540,505,Buprenorfina,68
5541,71,Algomed,95
5542,830,Tarproxen,52
5543,119,Prostaforce,149
5544,170,Otrivin,87
5545,880,Berodual,44
5546,779,Algomed,73
5547,504,Tritace,31
5548,381,Buprenorfina,121
5549,151,Roswera,150
5550,173,DicloDuo,129
5551,925,Aprofen,58
5552,407,Prostaforce,83
5553,746,Tritace,112
5554,259,Apap Extra,117
5555,543,Prostaforce,86
5556,689,Algomed,95
5557,86,Espumisan,145
5558,781,Tritace,62
5559,376,Polopiryna,65
5560,991,Buprenorfina,88
5561,504,Nolicin,20
5562,718,Buderhin,140
5563,127,Espumisan,38
5564,282,Polopiryna,99
5565,474,Mucofluid,150
5566,703,Nolicin,100
5567,296,Mucofluid,29
5568,200,Mucofluid,64
5569,467,Epiduo,88
5570,27,Mucofluid,129
5571,42,Nolicin,49
5572,406,Aminodral,73
5573,802,Tarproxen,20
5574,813,Prostaforce,121
5575,702,Prostaforce,86
5576,371,Epiduo,75
5577,235,Prostaforce,97
5578,34,Algomed,118
5579,845,Acidolac,25
5580,339,Nolicin,60
5581,262,Acatar Zatoki,74
5582,58,Avamys,35
5583,689,Espumisan,34
5584,31,Altacet,103
5585,261,Buderhin,120
5586,455,Altacet,145
5587,336,Aprofen,70
5588,185,Avamys,27
5589,95,Buderhin,136
5590,160,Apap Extra,42
5591,851,Ecomer,28
5592,369,Roswera,21
5593,587,Algomed,24
5594,853,Polopiryna,23
5595,626,Polopiryna,134
5596,433,Tritace,87
5597,406,Apap Extra,95
5598,56,Acatar Zatoki,109
5599,453,Buderhin,109
5600,884,Nolicin,100
5601,89,Apap Extra,20
5602,318,Diprophos,96
5603,968,Algomed,20
5604,838,Prostaforce,86
5605,112,Berodual,67
5606,328,Avamys,24
5607,528,Aminodral,64
5608,201,Espumisan,125
5609,953,Algomed,27
5610,757,Avamys,92
5611,724,Prostaforce,122
5612,576,Roswera,71
5613,787,Polopiryna,25
5614,609,Algomed,133
5615,82,Berodual,69
5616,624,Algomed,116
5617,240,Mucofluid,51
5618,910,Mucofluid,134
5619,647,Nolicin,133
5620,453,Roswera,105
5621,840,Aprofen,115
5622,549,Altacet,62
5623,528,Tritace,85
5624,246,Otrivin,27
5625,210,Diprophos,139
5626,971,Espumisan,76
5627,478,Diprophos,27
5628,234,Espumisan,54
5629,279,Altacet,32
5630,751,Avamys,134
5631,816,Espumisan,139
5632,403,Epiduo,85
5633,277,Espumisan,105
5634,526,Aminodral,40
5635,695,Buprenorfina,40
5636,656,Prostaforce,28
5637,172,Otrivin,74
5638,410,Aprofen,104
5639,32,Avamys,99
5640,12,Acatar Zatoki,22
5641,772,Aminodral,49
5642,674,Ecomer,30
5643,111,Diprophos,70
5644,644,Buderhin,74
5645,252,Aminodral,109
5646,238,Acatar Zatoki,86
5647,773,Roswera,74
5648,529,DicloDuo,112
5649,631,Prostaforce,130
5650,580,Altacet,28
5651,665,Buprenorfina,80
5652,808,Polopiryna,41
5653,332,Epiduo,93
5654,622,Tarproxen,29
5655,782,Ecomer,28
5656,942,Aminodral,46
5657,343,Mucofluid,135
5658,614,Buprenorfina,121
5659,181,DicloDuo,62
5660,656,Acidolac,49
5661,39,Espumisan,145
5662,856,Altacet,34
5663,503,Acatar Zatoki,81
5664,473,Roswera,44
5665,819,Aminodral,138
5666,557,Berodual,104
5667,398,Tarproxen,68
5668,573,DicloDuo,34
5669,131,Otrivin,78
5670,669,Aminodral,84
5671,266,Aprofen,130
5672,774,Roswera,145
5673,378,Diprophos,48
5674,95,Avamys,103
5675,985,Epiduo,72
5676,146,Epiduo,40
5677,681,Apap Extra,116
5678,565,Otrivin,68
5679,343,Otrivin,64
5680,933,Algomed,112
5681,222,Polopiryna,132
5682,155,Prostaforce,126
5683,472,Tritace,20
5684,458,Espumisan,42
5685,780,Berodual,119
5686,413,Buderhin,86
5687,761,Aminodral,149
5688,759,Aminodral,96
5689,343,Diprophos,126
5690,733,Prostaforce,42
5691,672,Otrivin,99
5692,554,Aprofen,77
5693,154,Berodual,31
5694,348,Tarproxen,133
5695,214,Espumisan,57
5696,615,Berodual,44
5697,573,Buderhin,119
5698,154,Nolicin,56
5699,844,Espumisan,85
5700,765,Tarproxen,71
5701,949,Tarproxen,111
5702,690,Ecomer,133
5703,279,Acatar Zatoki,66
5704,791,Epiduo,24
5705,78,Acatar Zatoki,79
5706,759,Avamys,124
5707,294,Otrivin,150
5708,728,Acidolac,103
5709,547,Epiduo,39
5710,156,Polopiryna,47
5711,175,DicloDuo,131
5712,972,Nolicin,82
5713,936,Aminodral,57
5714,818,Tarproxen,39
5715,220,Buprenorfina,44
5716,414,Mucofluid,115
5717,187,Berodual,57
5718,584,Buprenorfina,83
5719,818,Tarproxen,101
5720,478,Altacet,20
5721,481,Diprophos,77
5722,41,Prostaforce,68
5723,179,Otrivin,59
5724,954,Aprofen,61
5725,56,Aminodral,149
5726,965,Espumisan,51
5727,710,Buderhin,79
5728,707,DicloDuo,78
5729,217,DicloDuo,28
5730,243,Acatar Zatoki,61
5731,210,Prostaforce,148
5732,889,Epiduo,23
5733,312,Buderhin,76
5734,14,Espumisan,37
5735,483,Buderhin,107
5736,865,Aprofen,116
5737,469,DicloDuo,89
5738,858,Mucofluid,129
5739,947,DicloDuo,67
5740,344,Epiduo,146
5741,336,Buprenorfina,73
5742,791,Acidolac,146
5743,213,Epiduo,37
5744,647,Ecomer,74
5745,431,Acidolac,90
5746,163,Espumisan,148
5747,66,Aprofen,111
5748,416,Avamys,95
5749,559,Tritace,78
5750,735,Apap Extra,40
5751,112,Algomed,95
5752,475,Aprofen,105
5753,415,Tritace,55
5754,845,Aprofen,127
5755,179,Prostaforce,34
5756,693,Buderhin,137
5757,629,Aminodral,40
5758,341,Prostaforce,96
5759,400,Mucofluid,119
5760,208,Berodual,43
5761,757,Tritace,105
5762,150,Tritace,96
5763,20,DicloDuo,26
5764,110,DicloDuo,39
5765,598,Roswera,41
5766,380,Nolicin,97
5767,944,Acidolac,68
5768,622,Tarproxen,67
5769,874,Berodual,72
5770,938,Berodual,96
5771,423,Prostaforce,78
5772,475,Avamys,28
5773,411,Epiduo,139
5774,3,Acatar Zatoki,71
5775,131,Buderhin,74
5776,756,Otrivin,75
5777,753,Mucofluid,85
5778,471,Apap Extra,66
5779,120,Otrivin,30
5780,234,Berodual,77
5781,924,Avamys,139
5782,203,Buderhin,26
5783,683,Apap Extra,147
5784,837,Buderhin,32
5785,497,Polopiryna,32
5786,359,Acidolac,108
5787,820,Ecomer,66
5788,112,Aprofen,73
5789,776,Buprenorfina,107
5790,242,Polopiryna,120
5791,194,Diprophos,32
5792,300,Altacet,100
5793,615,Ecomer,84
5794,360,Roswera,131
5795,627,Roswera,32
5796,746,Buprenorfina,72
5797,435,Buderhin,46
5798,248,Otrivin,38
5799,15,Buderhin,87
5800,899,Tarproxen,45
5801,462,Mucofluid,67
5802,33,Avamys,35
5803,217,Ecomer,107
5804,274,Ecomer,71
5805,981,Aprofen,112
5806,661,Polopiryna,36
5807,153,Buderhin,57
5808,450,Buprenorfina,90
5809,474,Aminodral,47
5810,12,Roswera,133
5811,680,Diprophos,44
5812,746,Buprenorfina,148
5813,450,Diprophos,95
5814,381,Roswera,78
5815,641,Epiduo,116
5816,157,Avamys,41
5817,55,Berodual,60
5818,828,Acatar Zatoki,141
5819,732,Acidolac,81
5820,807,Tarproxen,65
5821,129,Apap Extra,86
5822,151,Prostaforce,79
5823,187,Acidolac,122
5824,637,Aprofen,32
5825,247,Prostaforce,38
5826,138,Polopiryna,129
5827,362,Otrivin,58
5828,962,Buderhin,44
5829,1,Tarproxen,46
5830,172,Avamys,52
5831,602,Prostaforce,40
5832,71,Ecomer,72
5833,765,Apap Extra,122
5834,747,Avamys,75
5835,465,Algomed,99
5836,553,Diprophos,47
5837,650,Tarproxen,44
5838,362,Mucofluid,46
5839,714,Epiduo,21
5840,62,Mucofluid,146
5841,259,Aminodral,121
5842,815,Mucofluid,144
5843,933,Diprophos,75
5844,150,Epiduo,67
5845,513,Berodual,63
5846,6,DicloDuo,52
5847,755,Prostaforce,48
5848,916,Apap Extra,86
5849,53,Buderhin,120
5850,561,Berodual,82
5851,866,Tarproxen,62
5852,54,Roswera,91
5853,944,Apap Extra,24
5854,137,Otrivin,73
5855,37,Prostaforce,141
5856,584,Buprenorfina,86
5857,16,Avamys,83
5858,264,Roswera,141
5859,361,Buprenorfina,56
5860,983,Diprophos,79
5861,797,Avamys,137
5862,18,Epiduo,52
5863,640,Acidolac,96
5864,22,Acatar Zatoki,75
5865,364,Prostaforce,132
5866,134,Acatar Zatoki,84
5867,136,Buprenorfina,71
5868,70,Acidolac,35
5869,379,Tritace,25
5870,136,Acidolac,50
5871,825,Diprophos,142
5872,533,Roswera,144
5873,890,Nolicin,86
5874,59,Buprenorfina,67
5875,99,Tarproxen,126
5876,219,Altacet,131
5877,192,Algomed,116
5878,462,Apap Extra,102
5879,33,Polopiryna,98
5880,70,Algomed,54
5881,775,Epiduo,79
5882,243,Diprophos,85
5883,926,Roswera,71
5884,554,Prostaforce,47
5885,174,Buprenorfina,30
5886,299,Acatar Zatoki,97
5887,103,Buprenorfina,43
5888,726,Otrivin,65
5889,780,Espumisan,45
5890,359,Otrivin,108
5891,145,Tarproxen,54
5892,173,Algomed,68
5893,391,Altacet,34
