"ID_LEKI","NAZWA"
1439,"Berodual"
1440,"Epiduo"
1441,"Diprophos"
1442,"Tarproxen"
1443,"Nolicin"
1444,"Algomed"
1445,"Buprenorfina"
1446,"Avamys"
1447,"Avamys"
1448,"Espumisan"
1449,"Acatar Zatoki"
1450,"Mucofluid"
1451,"Tarproxen"
1452,"Altacet"
1453,"Algomed"
1454,"Ecomer"
1455,"Aminodral"
1456,"DicloDuo"
1457,"Tritace"
1458,"Buderhin"
1459,"Tritace"
1460,"Tarproxen"
1461,"Ecomer"
1462,"Otrivin"
1463,"Espumisan"
1464,"Prostaforce"
1465,"Epiduo"
1466,"Aminodral"
1467,"Otrivin"
1468,"Polopiryna"
1469,"Ecomer"
1470,"Algomed"
1471,"Roswera"
1472,"Buderhin"
1473,"DicloDuo"
1474,"Altacet"
1475,"Polopiryna"
1476,"Buprenorfina"
1477,"Berodual"
1478,"Aprofen"
1479,"Prostaforce"
1480,"Apap Extra"
1481,"Algomed"
1482,"Polopiryna"
1483,"Espumisan"
1484,"Apap Extra"
1485,"Apap Extra"
1486,"Prostaforce"
1487,"DicloDuo"
1488,"Ecomer"
1489,"Roswera"
1490,"Avamys"
1491,"Epiduo"
1492,"Tritace"
1493,"Algomed"
1494,"Algomed"
1495,"Diprophos"
1496,"Altacet"
1497,"Diprophos"
1498,"Aprofen"
1499,"Epiduo"
1500,"Aminodral"
1501,"Altacet"
1502,"Acidolac"
1503,"Tarproxen"
1504,"Avamys"
1505,"Aminodral"
1506,"Aprofen"
1507,"Berodual"
1508,"Mucofluid"
1509,"Acidolac"
1510,"Apap Extra"
1511,"Ecomer"
1512,"Altacet"
1513,"Altacet"
1514,"Acatar Zatoki"
1515,"Acidolac"
1516,"Epiduo"
1517,"Nolicin"
1518,"Acidolac"
1519,"Buderhin"
1520,"Berodual"
1521,"Acatar Zatoki"
1522,"Otrivin"
1523,"Ecomer"
1524,"Nolicin"
1525,"Epiduo"
1526,"Espumisan"
1527,"Aminodral"
1528,"Acatar Zatoki"
1529,"Tarproxen"
1530,"Ecomer"
1531,"Tarproxen"
1532,"Berodual"
1533,"Roswera"
1534,"Aminodral"
1535,"Algomed"
1536,"Berodual"
1537,"Mucofluid"
1538,"Tritace"
1539,"Espumisan"
1540,"Mucofluid"
1541,"Nolicin"
1542,"Epiduo"
1543,"Roswera"
1544,"Acatar Zatoki"
1545,"Ecomer"
1546,"DicloDuo"
1547,"Tritace"
1548,"Acidolac"
1549,"Roswera"
1550,"Prostaforce"
1551,"Roswera"
1552,"Prostaforce"
1553,"Buderhin"
1554,"Nolicin"
1555,"Apap Extra"
1556,"Acidolac"
1557,"Aprofen"
1558,"Otrivin"
1559,"DicloDuo"
1560,"Otrivin"
1561,"Aminodral"
1562,"Epiduo"
1563,"Berodual"
1564,"Acatar Zatoki"
1565,"Polopiryna"
1566,"Tritace"
1567,"Prostaforce"
1568,"Avamys"
1569,"Apap Extra"
1570,"Espumisan"
1571,"Espumisan"
1572,"Altacet"
1573,"Ecomer"
1574,"Buderhin"
1575,"Ecomer"
1576,"Apap Extra"
1577,"Tarproxen"
1578,"Prostaforce"
1579,"Aminodral"
1580,"Tritace"
1581,"Otrivin"
1582,"Buderhin"
1583,"Nolicin"
1584,"Aprofen"
1585,"Altacet"
1586,"Algomed"
1587,"Nolicin"
1588,"Epiduo"
1589,"Buprenorfina"
1590,"Aminodral"
1591,"DicloDuo"
1592,"Aprofen"
1593,"Nolicin"
1594,"Apap Extra"
1595,"Apap Extra"
1596,"Diprophos"
1597,"Acatar Zatoki"
1598,"DicloDuo"
1599,"Acidolac"
1600,"Ecomer"
1601,"Tarproxen"
1602,"Mucofluid"
1603,"Tarproxen"
1604,"Altacet"
1605,"Diprophos"
1606,"Ecomer"
1607,"Berodual"
1608,"Ecomer"
1609,"Espumisan"
1610,"Algomed"
1611,"Espumisan"
1612,"Ecomer"
1613,"Otrivin"
1614,"Otrivin"
1615,"Tarproxen"
1616,"Ecomer"
1617,"Tritace"
1618,"Algomed"
1619,"Buprenorfina"
1620,"Prostaforce"
1621,"Altacet"
1622,"Buderhin"
1623,"Diprophos"
1624,"Tritace"
1625,"Otrivin"
1626,"Aminodral"
1627,"Avamys"
1628,"Acidolac"
1629,"Aminodral"
1630,"Tarproxen"
1631,"Altacet"
1632,"Algomed"
1633,"Roswera"
1634,"Buprenorfina"
1635,"Diprophos"
1636,"Tarproxen"
1637,"Nolicin"
1638,"Buderhin"
1639,"Aminodral"
1640,"Acidolac"
1641,"Tarproxen"
1642,"Mucofluid"
1643,"Nolicin"
1644,"Aprofen"
1645,"Espumisan"
1646,"Diprophos"
1647,"Berodual"
1648,"Buprenorfina"
1649,"Polopiryna"
1650,"Ecomer"
1651,"Buprenorfina"
1652,"Buderhin"
1653,"Aminodral"
1654,"Aprofen"
1655,"Algomed"
1656,"Apap Extra"
1657,"Polopiryna"
1658,"Algomed"
1659,"Roswera"
1660,"Berodual"
1661,"Prostaforce"
1662,"Prostaforce"
1663,"Tritace"
1664,"Avamys"
1665,"Aprofen"
1666,"Epiduo"
1667,"Acatar Zatoki"
1668,"Epiduo"
1669,"Mucofluid"
1670,"Avamys"
1671,"DicloDuo"
1672,"Acidolac"
1673,"Berodual"
1674,"Polopiryna"
1675,"Buprenorfina"
1676,"Aprofen"
1677,"Aprofen"
1678,"Roswera"
1679,"Aminodral"
1680,"Nolicin"
1681,"Roswera"
1682,"Diprophos"
1683,"Acatar Zatoki"
1684,"Tritace"
1685,"Altacet"
1686,"Diprophos"
1687,"Buprenorfina"
1688,"DicloDuo"
1689,"Nolicin"
1690,"Diprophos"
1691,"Acatar Zatoki"
1692,"Espumisan"
1693,"Tritace"
1694,"Acidolac"
1695,"Diprophos"
1696,"Apap Extra"
1697,"Diprophos"
1698,"Diprophos"
1699,"Ecomer"
1700,"Ecomer"
1701,"Ecomer"
1702,"Buprenorfina"
1703,"Altacet"
1704,"Acatar Zatoki"
1705,"Diprophos"
1706,"Aprofen"
1707,"Buderhin"
1708,"Avamys"
1709,"Buprenorfina"
1710,"Avamys"
1711,"Ecomer"
1712,"Polopiryna"
1713,"Tritace"
1714,"Nolicin"
1715,"Mucofluid"
1716,"DicloDuo"
1717,"DicloDuo"
1718,"Aprofen"
1719,"Buderhin"
1720,"Buderhin"
1721,"Mucofluid"
1722,"Ecomer"
1723,"Aprofen"
1724,"Aprofen"
1725,"Ecomer"
1726,"Tarproxen"
1727,"Algomed"
1728,"Mucofluid"
1729,"Aprofen"
1730,"Tarproxen"
1731,"Apap Extra"
1732,"Buderhin"
1733,"Otrivin"
1734,"Tarproxen"
1735,"Mucofluid"
1736,"Roswera"
1737,"Nolicin"
1738,"Buderhin"
1739,"Tritace"
1740,"Prostaforce"
1741,"Berodual"
1742,"Aprofen"
1743,"Ecomer"
1744,"Apap Extra"
1745,"Ecomer"
1746,"Algomed"
1747,"Prostaforce"
1748,"Ecomer"
1749,"Mucofluid"
1750,"Tarproxen"
1751,"Diprophos"
1752,"Tarproxen"
1753,"Buderhin"
1754,"Epiduo"
1755,"Polopiryna"
1756,"Otrivin"
1757,"Altacet"
1758,"Nolicin"
1759,"Diprophos"
1760,"Prostaforce"
1761,"DicloDuo"
1762,"Epiduo"
1763,"Apap Extra"
1764,"Roswera"
1765,"Acidolac"
1766,"Tritace"
1767,"Espumisan"
1768,"Ecomer"
1769,"Buprenorfina"
1770,"Nolicin"
1771,"Prostaforce"
1772,"Algomed"
1773,"Nolicin"
1774,"Ecomer"
1775,"Acatar Zatoki"
1776,"Nolicin"
1777,"Espumisan"
1778,"Espumisan"
1779,"Apap Extra"
1780,"DicloDuo"
1781,"Prostaforce"
1782,"Prostaforce"
1783,"Ecomer"
1784,"Apap Extra"
1785,"Acidolac"
1786,"Otrivin"
1787,"Buderhin"
1788,"Otrivin"
1789,"Aminodral"
1790,"Tritace"
1791,"DicloDuo"
1792,"Otrivin"
1793,"Buderhin"
1794,"Tarproxen"
1795,"Buderhin"
1796,"Espumisan"
1797,"Tarproxen"
1798,"Prostaforce"
1799,"DicloDuo"
1800,"Aminodral"
1801,"Acatar Zatoki"
1802,"Prostaforce"
1803,"Apap Extra"
1804,"Tarproxen"
1805,"Epiduo"
1806,"Algomed"
1807,"Mucofluid"
1808,"Aminodral"
1809,"Espumisan"
1810,"Ecomer"
1811,"Prostaforce"
1812,"Apap Extra"
1813,"Algomed"
1814,"Altacet"
1815,"Altacet"
1816,"Buderhin"
1817,"Acatar Zatoki"
1818,"Buderhin"
1819,"Avamys"
1820,"Buprenorfina"
1821,"Buderhin"
1822,"Buprenorfina"
1823,"DicloDuo"
1824,"Berodual"
1825,"Aminodral"
1826,"Buderhin"
1827,"Prostaforce"
1828,"Nolicin"
1829,"Mucofluid"
1830,"Mucofluid"
1831,"DicloDuo"
1832,"Mucofluid"
1833,"Ecomer"
1834,"Roswera"
1835,"Acidolac"
1836,"Espumisan"
1837,"DicloDuo"
1838,"Acidolac"
1839,"Nolicin"
1840,"Acidolac"
1841,"Espumisan"
1842,"Otrivin"
1843,"Prostaforce"
1844,"Roswera"
1845,"Nolicin"
1846,"Nolicin"
1847,"Mucofluid"
1848,"Polopiryna"
1849,"Tritace"
1850,"Buprenorfina"
1851,"Buderhin"
1852,"Berodual"
1853,"Polopiryna"
1854,"Polopiryna"
1855,"DicloDuo"
1856,"Mucofluid"
1857,"Algomed"
1858,"Roswera"
1859,"Buderhin"
1860,"Epiduo"
1861,"Algomed"
1862,"Buprenorfina"
1863,"Diprophos"
1864,"Algomed"
1865,"Espumisan"
1866,"Algomed"
1867,"Polopiryna"
1868,"Mucofluid"
1869,"Tritace"
1870,"Roswera"
1871,"Ecomer"
1872,"Buprenorfina"
1873,"Altacet"
1874,"Mucofluid"
1875,"Polopiryna"
1876,"Roswera"
1877,"Otrivin"
1878,"Avamys"
1879,"Tritace"
1880,"Berodual"
1881,"Otrivin"
1882,"Avamys"
1883,"Apap Extra"
1884,"Diprophos"
1885,"Ecomer"
1886,"Espumisan"
1887,"Aminodral"
1888,"Prostaforce"
1889,"Polopiryna"
1890,"Algomed"
1891,"Buprenorfina"
1892,"Buprenorfina"
1893,"Apap Extra"
1894,"Acidolac"
1895,"Buprenorfina"
1896,"Buprenorfina"
1897,"Ecomer"
1898,"Buprenorfina"
1899,"Ecomer"
1900,"Algomed"
1901,"Mucofluid"
1902,"Roswera"
1903,"Tritace"
1904,"Diprophos"
1905,"Tritace"
1906,"Epiduo"
1907,"Algomed"
1908,"Tritace"
1909,"DicloDuo"
1910,"Ecomer"
1911,"Prostaforce"
1912,"Epiduo"
1913,"Buderhin"
1914,"Aprofen"
1915,"Otrivin"
1916,"Aprofen"
1917,"Avamys"
1918,"Espumisan"
1919,"Acatar Zatoki"
1920,"DicloDuo"
1921,"Diprophos"
1922,"Polopiryna"
1923,"Diprophos"
1924,"Epiduo"
1925,"Acatar Zatoki"
1926,"Polopiryna"
1927,"Buderhin"
1928,"Aminodral"
1929,"Roswera"
1930,"Tritace"
1931,"Aminodral"
1932,"Diprophos"
1933,"Tarproxen"
1934,"Aminodral"
1935,"Aprofen"
1936,"Aprofen"
1937,"Diprophos"
1938,"Mucofluid"
1939,"Altacet"
1940,"Aprofen"
1941,"Apap Extra"
1942,"Acatar Zatoki"
1943,"Espumisan"
1944,"Acidolac"
1945,"Altacet"
1946,"Acidolac"
1947,"Otrivin"
1948,"Aminodral"
1949,"Roswera"
1950,"Prostaforce"
1951,"Aminodral"
1952,"Ecomer"
1953,"Aprofen"
1954,"Nolicin"
1955,"Algomed"
1956,"Aminodral"
1957,"Acatar Zatoki"
1958,"Polopiryna"
1959,"Buprenorfina"
1960,"Prostaforce"
1961,"Buderhin"
1962,"Algomed"
1963,"Diprophos"
1964,"DicloDuo"
1965,"Nolicin"
1966,"Ecomer"
1967,"Mucofluid"
1968,"DicloDuo"
1969,"Otrivin"
1970,"Algomed"
1971,"Tarproxen"
1972,"Tritace"
1973,"Ecomer"
1974,"Tritace"
1975,"Aminodral"
1976,"DicloDuo"
1977,"Buderhin"
1978,"Aprofen"
1979,"Nolicin"
1980,"Apap Extra"
1981,"Tarproxen"
1982,"Diprophos"
1983,"Tarproxen"
1984,"Aprofen"
1985,"Polopiryna"
1986,"Tarproxen"
1987,"Acidolac"
1988,"Tarproxen"
1989,"Aminodral"
1990,"Aminodral"
1991,"Otrivin"
1992,"Ecomer"
1993,"DicloDuo"
1994,"Polopiryna"
1995,"Otrivin"
1996,"Altacet"
1997,"Epiduo"
1998,"Nolicin"
1999,"Acatar Zatoki"
2000,"Espumisan"
2001,"Ecomer"
2002,"Altacet"
2003,"Ecomer"
2004,"Acidolac"
2005,"DicloDuo"
2006,"DicloDuo"
2007,"Diprophos"
2008,"Aprofen"
2009,"Aminodral"
2010,"Apap Extra"
2011,"Diprophos"
2012,"Diprophos"
2013,"Buderhin"
2014,"Algomed"
2015,"Roswera"
2016,"Diprophos"
2017,"Berodual"
2018,"Roswera"
2019,"Mucofluid"
2020,"Polopiryna"
2021,"Epiduo"
2022,"Tritace"
2023,"Epiduo"
2024,"Acidolac"
2025,"Mucofluid"
2026,"Diprophos"
2027,"Diprophos"
2028,"Acatar Zatoki"
2029,"Aminodral"
2030,"Altacet"
2031,"Aprofen"
2032,"Avamys"
2033,"Berodual"
2034,"Berodual"
2035,"Apap Extra"
2036,"Roswera"
2037,"Algomed"
2038,"Acidolac"
2039,"Epiduo"
2040,"Mucofluid"
2041,"Buderhin"
2042,"Aminodral"
2043,"Algomed"
2044,"Espumisan"
2045,"Otrivin"
2046,"Polopiryna"
2047,"Buprenorfina"
2048,"Nolicin"
2049,"Buderhin"
2050,"Mucofluid"
2051,"Avamys"
2052,"Apap Extra"
2053,"Tritace"
2054,"Epiduo"
2055,"Altacet"
2056,"Altacet"
2057,"Aprofen"
2058,"Prostaforce"
2059,"Avamys"
2060,"Tarproxen"
2061,"Avamys"
2062,"Tritace"
2063,"Apap Extra"
2064,"Buderhin"
2065,"Ecomer"
2066,"Nolicin"
2067,"Roswera"
2068,"Ecomer"
2069,"Altacet"
2070,"Avamys"
2071,"Espumisan"
2072,"Altacet"
2073,"Polopiryna"
2074,"DicloDuo"
2075,"Altacet"
2076,"Ecomer"
2077,"Aminodral"
2078,"Espumisan"
2079,"Buprenorfina"
2080,"Algomed"
2081,"Roswera"
2082,"Otrivin"
2083,"Roswera"
2084,"Buderhin"
2085,"Aprofen"
2086,"Ecomer"
2087,"Buprenorfina"
2088,"Acatar Zatoki"
2089,"Algomed"
2090,"Acatar Zatoki"
2091,"Nolicin"
2092,"Mucofluid"
2093,"Diprophos"
2094,"Nolicin"
2095,"Mucofluid"
2096,"Ecomer"
2097,"Algomed"
2098,"Tarproxen"
2099,"Polopiryna"
2100,"Avamys"
2101,"Avamys"
2102,"Tarproxen"
2103,"Mucofluid"
2104,"Aminodral"
2105,"Espumisan"
2106,"Otrivin"
2107,"DicloDuo"
2108,"Tarproxen"
2109,"Avamys"
2110,"Avamys"
2111,"Tritace"
2112,"Buprenorfina"
2113,"Buprenorfina"
2114,"Avamys"
2115,"Tarproxen"
2116,"Aminodral"
2117,"Roswera"
2118,"Diprophos"
2119,"Altacet"
2120,"Aminodral"
2121,"Apap Extra"
2122,"Aprofen"
2123,"Acidolac"
2124,"Prostaforce"
2125,"Diprophos"
2126,"Nolicin"
2127,"Mucofluid"
2128,"Roswera"
2129,"Algomed"
2130,"Aprofen"
2131,"Polopiryna"
2132,"Otrivin"
2133,"Buderhin"
2134,"Mucofluid"
2135,"Epiduo"
2136,"Acidolac"
2137,"Ecomer"
2138,"Mucofluid"
2139,"Buprenorfina"
2140,"Algomed"
2141,"Espumisan"
2142,"Tritace"
2143,"Buderhin"
2144,"Tarproxen"
2145,"Avamys"
2146,"Otrivin"
2147,"Buderhin"
2148,"Espumisan"
2149,"Epiduo"
2150,"Roswera"
2151,"Prostaforce"
2152,"Acidolac"
2153,"Aminodral"
2154,"Altacet"
2155,"Epiduo"
2156,"Diprophos"
2157,"Prostaforce"
2158,"Algomed"
2159,"Altacet"
2160,"Buderhin"
2161,"Buprenorfina"
2162,"Aprofen"
2163,"Aprofen"
2164,"Espumisan"
2165,"Epiduo"
2166,"Acatar Zatoki"
2167,"Buprenorfina"
2168,"Diprophos"
2169,"Nolicin"
2170,"Aprofen"
2171,"Mucofluid"
2172,"Berodual"
2173,"Polopiryna"
2174,"Acidolac"
2175,"Epiduo"
2176,"Acatar Zatoki"
2177,"DicloDuo"
2178,"Epiduo"
2179,"Ecomer"
2180,"Epiduo"
2181,"Acatar Zatoki"
2182,"DicloDuo"
2183,"Tarproxen"
2184,"Buprenorfina"
2185,"Espumisan"
2186,"Nolicin"
2187,"Epiduo"
2188,"Mucofluid"
2189,"Epiduo"
2190,"Polopiryna"
2191,"Roswera"
2192,"Buderhin"
2193,"Tritace"
2194,"Mucofluid"
2195,"Otrivin"
2196,"Prostaforce"
2197,"Acatar Zatoki"
2198,"Prostaforce"
2199,"Altacet"
2200,"Epiduo"
2201,"Otrivin"
2202,"Avamys"
2203,"Espumisan"
2204,"Otrivin"
2205,"Diprophos"
2206,"Buderhin"
2207,"Otrivin"
2208,"DicloDuo"
2209,"Espumisan"
2210,"Mucofluid"
2211,"Tritace"
2212,"Aprofen"
2213,"Espumisan"
2214,"Algomed"
2215,"Ecomer"
2216,"Acidolac"
2217,"Tritace"
2218,"Buprenorfina"
2219,"Ecomer"
2220,"Acidolac"
2221,"Berodual"
2222,"Altacet"
2223,"Algomed"
2224,"DicloDuo"
2225,"Tarproxen"
2226,"Epiduo"
2227,"Tarproxen"
2228,"Altacet"
2229,"Diprophos"
2230,"Aminodral"
2231,"Diprophos"
2232,"Acatar Zatoki"
2233,"Nolicin"
2234,"Tarproxen"
2235,"Tarproxen"
2236,"Tritace"
2237,"Berodual"
2238,"Ecomer"
2239,"Tarproxen"
2240,"Altacet"
2241,"Aminodral"
2242,"Epiduo"
2243,"DicloDuo"
2244,"Algomed"
2245,"Otrivin"
2246,"Espumisan"
2247,"Polopiryna"
2248,"Acatar Zatoki"
2249,"Epiduo"
2250,"Algomed"
2251,"Polopiryna"
2252,"Mucofluid"
2253,"Prostaforce"
2254,"DicloDuo"
2255,"Espumisan"
2256,"Aminodral"
2257,"Tarproxen"
2258,"Altacet"
2259,"Epiduo"
2260,"Avamys"
2261,"Buderhin"
2262,"Diprophos"
2263,"Mucofluid"
2264,"Roswera"
2265,"Acatar Zatoki"
2266,"Berodual"
2267,"Algomed"
2268,"Berodual"
2269,"Epiduo"
2270,"Aprofen"
2271,"Aminodral"
2272,"Tarproxen"
2273,"Aprofen"
2274,"Buderhin"
2275,"Altacet"
2276,"Altacet"
2277,"Tritace"
2278,"Roswera"
2279,"Buprenorfina"
2280,"Aprofen"
2281,"Buderhin"
2282,"Espumisan"
2283,"Roswera"
2284,"Buprenorfina"
2285,"Acatar Zatoki"
2286,"Mucofluid"
2287,"Prostaforce"
2288,"Acidolac"
2289,"Diprophos"
2290,"Epiduo"
2291,"Diprophos"
2292,"Roswera"
2293,"Nolicin"
2294,"Buprenorfina"
2295,"Algomed"
2296,"Apap Extra"
2297,"Diprophos"
2298,"Avamys"
2299,"Algomed"
2300,"Tritace"
2301,"Otrivin"
2302,"Berodual"
2303,"Acidolac"
2304,"Aprofen"
2305,"Mucofluid"
2306,"Buprenorfina"
2307,"Berodual"
2308,"Diprophos"
2309,"Acidolac"
2310,"Diprophos"
2311,"Tarproxen"
2312,"Mucofluid"
2313,"Acidolac"
2314,"Epiduo"
2315,"Buderhin"
2316,"Tarproxen"
2317,"Tritace"
2318,"Otrivin"
2319,"Aminodral"
2320,"Ecomer"
2321,"Altacet"
2322,"Espumisan"
2323,"Nolicin"
2324,"Prostaforce"
2325,"Algomed"
2326,"Otrivin"
2327,"Otrivin"
2328,"Espumisan"
2329,"Acidolac"
2330,"Diprophos"
2331,"Avamys"
2332,"Acidolac"
2333,"Tritace"
2334,"Otrivin"
2335,"Polopiryna"
2336,"Buderhin"
2337,"Aminodral"
2338,"Aprofen"
2339,"Ecomer"
2340,"Aminodral"
2341,"Ecomer"
2342,"Acidolac"
2343,"Mucofluid"
2344,"Apap Extra"
2345,"Buderhin"
2346,"Epiduo"
2347,"Nolicin"
2348,"Nolicin"
2349,"Berodual"
2350,"Mucofluid"
2351,"Espumisan"
2352,"Berodual"
2353,"Buprenorfina"
2354,"Nolicin"
2355,"Berodual"
2356,"Buprenorfina"
2357,"Algomed"
2358,"Prostaforce"
2359,"DicloDuo"
2360,"Ecomer"
2361,"Buprenorfina"
2362,"Algomed"
2363,"Buprenorfina"
2364,"Algomed"
2365,"Tarproxen"
2366,"Algomed"
2367,"Epiduo"
2368,"Acidolac"
2369,"DicloDuo"
2370,"DicloDuo"
2371,"Mucofluid"
2372,"Nolicin"
2373,"Otrivin"
2374,"Roswera"
2375,"Tritace"
2376,"Roswera"
2377,"Berodual"
2378,"Acidolac"
2379,"Epiduo"
2380,"Apap Extra"
2381,"Otrivin"
2382,"Ecomer"
2383,"Buderhin"
2384,"DicloDuo"
2385,"Buderhin"
2386,"Altacet"
2387,"Acatar Zatoki"
2388,"Avamys"
2389,"Apap Extra"
2390,"Aminodral"
2391,"Nolicin"
2392,"Algomed"
2393,"Otrivin"
2394,"Aprofen"
2395,"DicloDuo"
2396,"Epiduo"
2397,"Polopiryna"
2398,"Tarproxen"
2399,"Tritace"
2400,"Roswera"
2401,"Nolicin"
2402,"Berodual"
2403,"Tarproxen"
2404,"Altacet"
2405,"Nolicin"
2406,"Berodual"
2407,"Apap Extra"
2408,"Roswera"
2409,"Berodual"
2410,"Buprenorfina"
2411,"Aprofen"
2412,"Algomed"
2413,"Roswera"
2414,"Aprofen"
2415,"Aminodral"
2416,"Epiduo"
2417,"Avamys"
2418,"Buderhin"
2419,"Tritace"
2420,"Polopiryna"
2421,"Mucofluid"
2422,"DicloDuo"
2423,"Roswera"
2424,"Apap Extra"
2425,"DicloDuo"
2426,"Buprenorfina"
2427,"Epiduo"
2428,"Roswera"
2429,"Nolicin"
2430,"Aprofen"
2431,"Otrivin"
2432,"Roswera"
2433,"Aprofen"
2434,"Roswera"
2435,"Espumisan"
2436,"Otrivin"
2437,"Acidolac"
2438,"Acidolac"
2439,"Algomed"
2440,"Diprophos"
2441,"Ecomer"
2442,"Altacet"
2443,"Aprofen"
2444,"Berodual"
2445,"Roswera"
2446,"DicloDuo"
2447,"Aprofen"
2448,"Otrivin"
2449,"DicloDuo"
2450,"Berodual"
2451,"Epiduo"
2452,"Diprophos"
2453,"Ecomer"
2454,"Tarproxen"
2455,"Roswera"
2456,"Avamys"
2457,"Nolicin"
2458,"Avamys"
2459,"Apap Extra"
2460,"Ecomer"
2461,"Altacet"
2462,"Aprofen"
2463,"Tritace"
2464,"Otrivin"
2465,"Ecomer"
2466,"Polopiryna"
2467,"Aprofen"
2468,"Ecomer"
2469,"Diprophos"
2470,"Tritace"
2471,"Ecomer"
2472,"DicloDuo"
2473,"Nolicin"
2474,"Diprophos"
2475,"Altacet"
2476,"Espumisan"
2477,"Avamys"
2478,"Algomed"
2479,"Ecomer"
2480,"Tritace"
2481,"Espumisan"
2482,"Aprofen"
2483,"Avamys"
2484,"Otrivin"
2485,"Epiduo"
2486,"Tritace"
2487,"Nolicin"
2488,"Altacet"
2489,"Altacet"
2490,"Epiduo"
2491,"Algomed"
2492,"Altacet"
2493,"Ecomer"
2494,"Espumisan"
2495,"Otrivin"
2496,"Roswera"
2497,"Buprenorfina"
2498,"Ecomer"
2499,"Tarproxen"
2500,"Epiduo"
2501,"Nolicin"
2502,"Epiduo"
2503,"Prostaforce"
2504,"Prostaforce"
2505,"Tarproxen"
2506,"Buprenorfina"
2507,"Espumisan"
2508,"Nolicin"
2509,"Algomed"
2510,"Aprofen"
2511,"Altacet"
2512,"Apap Extra"
2513,"Acidolac"
2514,"Aminodral"
2515,"DicloDuo"
2516,"Buprenorfina"
2517,"Espumisan"
2518,"Nolicin"
2519,"Aprofen"
2520,"Buderhin"
2521,"Aminodral"
2522,"Acidolac"
2523,"Algomed"
2524,"Berodual"
2525,"Prostaforce"
2526,"Otrivin"
2527,"Diprophos"
2528,"Avamys"
2529,"Aprofen"
2530,"Algomed"
2531,"Diprophos"
2532,"Ecomer"
2533,"Aprofen"
2534,"Berodual"
2535,"Buprenorfina"
2536,"Roswera"
2537,"Tarproxen"
2538,"Otrivin"
2539,"Buprenorfina"
2540,"Ecomer"
2541,"Prostaforce"
2542,"Aprofen"
2543,"Espumisan"
2544,"Acidolac"
2545,"Apap Extra"
2546,"Avamys"
2547,"Altacet"
2548,"Espumisan"
2549,"Altacet"
2550,"Berodual"
2551,"Apap Extra"
2552,"Altacet"
2553,"Ecomer"
2554,"DicloDuo"
2555,"Acatar Zatoki"
2556,"Epiduo"
2557,"Altacet"
4261,"Avamys"
4262,"DicloDuo"
4263,"Aminodral"
4264,"Prostaforce"
4265,"Diprophos"
4266,"Tarproxen"
4267,"Buderhin"
4268,"Ecomer"
4269,"Nolicin"
4270,"Acidolac"
4271,"Tritace"
4272,"Acatar Zatoki"
4273,"Tarproxen"
4274,"Nolicin"
4275,"Buderhin"
4276,"Buprenorfina"
4277,"Tritace"
4278,"Tritace"
4279,"Espumisan"
4280,"Roswera"
4281,"Acidolac"
4282,"DicloDuo"
4283,"Algomed"
4284,"DicloDuo"
4285,"Polopiryna"
4286,"Buprenorfina"
4287,"Diprophos"
4288,"Buderhin"
4289,"Ecomer"
4290,"Acidolac"
4291,"DicloDuo"
4292,"Tarproxen"
4293,"Avamys"
4294,"Buprenorfina"
4295,"Polopiryna"
4296,"Otrivin"
4297,"Mucofluid"
4298,"Nolicin"
4299,"Tarproxen"
4300,"Diprophos"
4301,"Apap Extra"
4302,"Berodual"
4303,"Nolicin"
4304,"Berodual"
4305,"Mucofluid"
4306,"Altacet"
4307,"Espumisan"
4308,"Acatar Zatoki"
4309,"Berodual"
4310,"Aprofen"
4311,"Otrivin"
4312,"Buderhin"
4313,"Altacet"
4314,"Prostaforce"
4315,"Algomed"
4316,"Ecomer"
4317,"Altacet"
4318,"Acidolac"
4319,"Avamys"
4320,"Tarproxen"
4321,"Espumisan"
4322,"Apap Extra"
4323,"Diprophos"
4324,"Acidolac"
4325,"Aprofen"
4326,"Tarproxen"
4327,"Buprenorfina"
4328,"DicloDuo"
4329,"Acidolac"
4330,"Avamys"
4331,"Avamys"
4332,"Buprenorfina"
4333,"Polopiryna"
4334,"Tritace"
4335,"Avamys"
4336,"Apap Extra"
4337,"Mucofluid"
4338,"Mucofluid"
4339,"Tritace"
4340,"Altacet"
4341,"Apap Extra"
4342,"Tritace"
4343,"Algomed"
4344,"Berodual"
4345,"Avamys"
4346,"Berodual"
4347,"Acatar Zatoki"
4348,"Berodual"
4349,"Nolicin"
4350,"Ecomer"
4351,"Buderhin"
4352,"Berodual"
4353,"Aminodral"
4354,"Apap Extra"
4355,"Tarproxen"
4356,"Espumisan"
4357,"Altacet"
4358,"Buprenorfina"
4359,"Altacet"
4360,"Acatar Zatoki"
4361,"Espumisan"
4362,"Roswera"
4363,"Mucofluid"
4364,"Epiduo"
4365,"Buprenorfina"
4366,"Espumisan"
4367,"Roswera"
4368,"Otrivin"
4369,"Acatar Zatoki"
4370,"Altacet"
4371,"Diprophos"
4372,"Tritace"
4373,"Diprophos"
4374,"Altacet"
4375,"Mucofluid"
4376,"Acatar Zatoki"
4377,"Ecomer"
4378,"Otrivin"
4379,"Acatar Zatoki"
4380,"Epiduo"
4381,"Algomed"
4382,"Berodual"
4383,"Diprophos"
4384,"Nolicin"
4385,"Buderhin"
4386,"Acidolac"
4387,"Tritace"
4388,"Berodual"
4389,"Acatar Zatoki"
4390,"Espumisan"
